squareFeet,bathrooms,bedrooms,full_url,url,price,price_noformat,saleDate,address,full_address,image,returned_address,latitude,longitude,accuracy
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/683638/2999-Leslie,/Listing/Details/683638/2999-Leslie,"$1,000 ",1000,8/28/2014,2999 Leslie,"2999 Leslie, Detroit, MI",Content/listingImages/20140814/fd6b71fc-3627-4ffb-8192-b4690a435351_thumbcrop.jpg,"2999 Leslie Street, Detroit, MI 48238, USA",42.387464,-83.123771,9
900,1,2,http://auctions.buildingdetroit.org/Listing/Details/636925/5249-Cadieux,/Listing/Details/636925/5249-Cadieux,"$4,000 ",4000,8/9/2014,5249 Cadieux,"5249 Cadieux, Detroit, MI",Content/listingImages/20140725/eaa01ac9-07b7-47a9-ab5f-4620b20a5c52_thumbcrop.jpg,"5249 Cadieux Road, Detroit, MI 48224, USA",42.408295,-82.931646,9
850,1.1,3,http://auctions.buildingdetroit.org/Listing/Details/499866/17616-Beland,/Listing/Details/499866/17616-Beland,"$7,100 ",7100,6/25/2014,17616 Beland,"17616 Beland, Detroit, MI",Content/listingImages/20140615/7d0509d7-eb88-4f8a-b3ba-130df069b4d7_thumbcrop.jpg,"17616 Beland Street, Detroit, MI 48234, USA",42.424016,-83.008672,9
850,1,2,http://auctions.buildingdetroit.org/Listing/Details/591348/16544-Burt,/Listing/Details/591348/16544-Burt,"$1,000 ",1000,7/16/2014,16544 Burt,"16544 Burt, Detroit, MI",Content/listingImages/20140710/0033c98a-e258-4523-adeb-e86a871b1a9f_thumbcrop.jpg,"16544 Burt Road, Detroit, MI 48219, USA",42.410254,-83.247087,9
800,1.5,3,http://auctions.buildingdetroit.org/Listing/Details/844947/6867-Rutland,/Listing/Details/844947/6867-Rutland,"$1,000 ",1000,10/16/2014,6867 Rutland,"6867 Rutland, Detroit, MI",Content/listingImages/20140929/f554cb60-6def-4d69-9562-264e09049562_thumbcrop.jpg,"6867 Rutland Street, Detroit, MI 48228, USA",42.342242,-83.212423,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/705973/2969-Edsel,/Listing/Details/705973/2969-Edsel,"$1,000 ",1000,9/5/2014,2969 Edsel,"2969 Edsel, Detroit, MI",Content/listingImages/20140819/bb89c8ff-3fd7-49fa-aa84-b90a33e7009c_thumbcrop.jpg,"2969 Edsel Street, Detroit, MI 48217, USA",42.267364,-83.161276,8
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/934156/6921-Forrer,/Listing/Details/934156/6921-Forrer,"$1,000 ",1000,11/19/2014,6921 Forrer,"6921 Forrer, Detroit, MI",Content/listingImages/20141020/8faf7b0f-daac-4dfd-8df7-fa98bc94684f_thumbcrop.jpg,"6921 Forrer Street, Detroit, MI 48228, USA",42.343105,-83.200107,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/915189/6800-Mansfield,/Listing/Details/915189/6800-Mansfield,"$1,000 ",1000,11/18/2014,6800 Mansfield,"6800 Mansfield, Detroit, MI",Content/listingImages/20141017/d08baf79-9652-4c03-9577-3c5d998dc777_thumbcrop.jpg,"6800 Mansfield Street, Detroit, MI 48228, USA",42.341452,-83.201863,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/915209/6700-St-Marys,/Listing/Details/915209/6700-St-Marys,"$3,100 ",3100,11/17/2014,6700 St Marys,"6700 St Marys, Detroit, MI",Content/listingImages/20141017/51f41e3f-fb1e-4e2b-ba3a-06311b7bf718_thumbcrop.jpg,"6700 Saint Marys Street, Detroit, MI 48228, USA",42.34011,-83.20304,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/915049/9252-Burt,/Listing/Details/915049/9252-Burt,"$3,000 ",3000,11/16/2014,9252 Burt,"9252 Burt, Detroit, MI",Content/listingImages/20141017/57d31d00-3e0a-472c-b841-4e46bff76adc_thumbcrop.jpg,"9252 Burt Road, Detroit, MI 48228, USA",42.362114,-83.245339,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/915169/6920-Mansfield,/Listing/Details/915169/6920-Mansfield,"$1,600 ",1600,11/15/2014,6920 Mansfield,"6920 Mansfield, Detroit, MI",Content/listingImages/20141017/202195f1-681a-4e64-97a1-1762f4ee4930_thumbcrop.jpg,"6920 Mansfield Street, Detroit, MI 48228, USA",42.343084,-83.201926,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/915009/7498-Rutland,/Listing/Details/915009/7498-Rutland,"$1,000 ",1000,11/14/2014,7498 Rutland,"7498 Rutland, Detroit, MI",Content/listingImages/20141017/18d93c69-82d5-4110-b683-d7a7a0afefb7_thumbcrop.jpg,"7498 Rutland Street, Detroit, MI 48228, USA",42.347271,-83.212348,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/914989/9042-Burt,/Listing/Details/914989/9042-Burt,"$1,000 ",1000,11/13/2014,9042 Burt,"9042 Burt, Detroit, MI",Content/listingImages/20141017/3af284c0-476d-4d87-90a1-d31c8b4ad807_thumbcrop.jpg,"9042 Burt Road, Detroit, MI 48228, USA",42.359848,-83.245222,9
800,1,1,http://auctions.buildingdetroit.org/Listing/Details/983137/16891-Woodbine,/Listing/Details/983137/16891-Woodbine,"$1,000 ",1000,11/11/2014,16891 Woodbine,"16891 Woodbine, Detroit, MI",Content/listingImages/20141110/f40f4dac-e867-4527-b4ab-3414f623df2f_thumbcrop.jpg,"16891 Woodbine Street, Detroit, MI 48219, USA",42.413314,-83.278542,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/855938/8071-Carlin,/Listing/Details/855938/8071-Carlin,"$1,600 ",1600,10/31/2014,8071 Carlin,"8071 Carlin, Detroit, MI",Content/listingImages/20141003/a534a680-71a8-4bca-82cf-b36caff2e6e7_thumbcrop.jpg,"8071 Carlin Street, Detroit, MI 48228, USA",42.352336,-83.178655,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/873525/5525-Cadieux,/Listing/Details/873525/5525-Cadieux,"$1,900 ",1900,10/27/2014,5525 Cadieux,"5525 Cadieux, Detroit, MI",Content/listingImages/20141003/460da9db-d867-4c8b-9968-bb24cb1c7f70_thumbcrop.jpg,"5525 Cadieux Road, Detroit, MI 48224, USA",42.409692,-82.932533,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/863535/18461-Mendota,/Listing/Details/863535/18461-Mendota,"$10,100 ",10100,10/23/2014,18461 Mendota,"18461 Mendota, Detroit, MI",Content/listingImages/20141003/f429607f-db1b-491b-b227-14afc3196a56_thumbcrop.jpg,"18461 Mendota Street, Detroit, MI 48221, USA",42.426781,-83.166458,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/834065/6921-Forrer,/Listing/Details/834065/6921-Forrer,"$1,000 ",1000,10/18/2014,6921 Forrer,"6921 Forrer, Detroit, MI",Content/listingImages/20140929/22b5220b-616f-4c2b-a3b1-5580d6e55633_thumbcrop.jpg,"6921 Forrer Street, Detroit, MI 48228, USA",42.343105,-83.200107,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/842266/6854-Montrose,/Listing/Details/842266/6854-Montrose,"$1,000 ",1000,10/15/2014,6854 Montrose,"6854 Montrose, Detroit, MI",Content/listingImages/20140929/a9737d47-e4c9-4181-bc37-ca7b909e2fe6_thumbcrop.jpg,"6854 Montrose Street, Detroit, MI 48228, USA",42.342247,-83.19819,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/817712/19300-Fairport,/Listing/Details/817712/19300-Fairport,"$1,000 ",1000,10/12/2014,19300 Fairport,"19300 Fairport, Detroit, MI",Content/listingImages/20140926/185d4028-fa76-4124-b236-ea78a35cc409_thumbcrop.jpg,"19300 Fairport Street, Detroit, MI 48205, USA",42.436725,-82.990809,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/817885/18305-Forrer,/Listing/Details/817885/18305-Forrer,"$1,000 ",1000,10/12/2014,18305 Forrer,"18305 Forrer, Detroit, MI",Content/listingImages/20140929/69cf63bc-2a71-4f8e-a1d7-2356711e7089_thumbcrop.jpg,"18305 Forrer Street, Detroit, MI 48235, USA",42.424636,-83.2028,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/817753/20050-Goulburn,/Listing/Details/817753/20050-Goulburn,"$1,000 ",1000,10/10/2014,20050 Goulburn,"20050 Goulburn, Detroit, MI",Content/listingImages/20140929/98b4ef8c-bbcd-4e12-8291-66973019ecb3_thumbcrop.jpg,"20050 Goulburn Avenue, Detroit, MI 48205, USA",42.444596,-82.993566,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/817853/18520-Vaughan,/Listing/Details/817853/18520-Vaughan,"$1,000 ",1000,10/9/2014,18520 Vaughan,"18520 Vaughan, Detroit, MI",Content/listingImages/20140925/2bb041f1-97da-4023-8cd0-1ff0875b5af0_thumbcrop.jpg,"18520 Vaughan Street, Detroit, MI 48219, USA",42.426141,-83.239286,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/817813/18300-Stout,/Listing/Details/817813/18300-Stout,"$1,000 ",1000,10/8/2014,18300 Stout,"18300 Stout, Detroit, MI",Content/listingImages/20140926/9e548ba9-2889-47ea-bbda-799a8cd9e8ac_thumbcrop.jpg,"18300 Stout Street, Detroit, MI 48219, USA",42.424274,-83.242375,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/817733/19621-Goulburn,/Listing/Details/817733/19621-Goulburn,"$1,000 ",1000,10/8/2014,19621 Goulburn,"19621 Goulburn, Detroit, MI",Content/listingImages/20140925/594d1585-129b-4c52-99db-b71000b93027_thumbcrop.jpg,"19621 Goulburn Avenue, Detroit, MI 48205, USA",42.440032,-82.994132,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/790568/5805-Lakewood,/Listing/Details/790568/5805-Lakewood,"$1,000 ",1000,10/3/2014,5805 Lakewood,"5805 Lakewood, Detroit, MI",Content/listingImages/20140910/b1179c11-7068-4ea1-8a4e-4d77f245dd6c_thumbcrop.jpg,"5805 Lakewood Street, Detroit, MI 48213, USA",42.401273,-82.964341,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/785602/5930-Drexel,/Listing/Details/785602/5930-Drexel,"$1,600 ",1600,10/2/2014,5930 Drexel,"5930 Drexel, Detroit, MI",Content/listingImages/20140909/4f6722a8-3a2b-4c22-8830-0d94ae0fc369_thumbcrop.jpg,"5930 Drexel Street, Detroit, MI 48213, USA",42.400288,-82.96944,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/739931/18960-Riverview,/Listing/Details/739931/18960-Riverview,"$1,000 ",1000,9/19/2014,18960 Riverview,"18960 Riverview, Detroit, MI",Content/listingImages/20140828/51ad94c7-b644-4770-b62f-d1fa700f0734_thumbcrop.jpg,"18960 Riverview Street, Detroit, MI 48219, USA",42.427563,-83.274849,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/724167/2674-Edsel,/Listing/Details/724167/2674-Edsel,"$1,000 ",1000,9/10/2014,2674 Edsel,"2674 Edsel, Detroit, MI",Content/listingImages/20140820/731161ba-bb7d-442f-8857-f312c183cb69_thumbcrop.jpg,"2674 Edsel Street, Detroit, MI 48217, USA",42.269132,-83.160018,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/713641/2250-Edsel,/Listing/Details/713641/2250-Edsel,"$1,000 ",1000,9/8/2014,2250 Edsel,"2250 Edsel, Detroit, MI",Content/listingImages/20140820/05a57a8b-f82f-4637-b07b-486c1bf42aae_thumbcrop.jpg,"2250 Edsel Street, Detroit, MI 48217, USA",42.273271,-83.156542,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/714092/5515-Gateshead,/Listing/Details/714092/5515-Gateshead,"$1,000 ",1000,9/4/2014,5515 Gateshead,"5515 Gateshead, Detroit, MI",Content/listingImages/20140820/68c435f0-db64-4857-bb48-f45271c5dafa_thumbcrop.jpg,"5515 Gateshead Street, Grosse Pointe, MI 48236, USA",42.416139,-82.917166,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/702970/5500-Ashley,/Listing/Details/702970/5500-Ashley,"$6,900 ",6900,9/3/2014,5500 Ashley,"5500 Ashley, Detroit, MI",Content/listingImages/20140819/683263b4-c90b-4dcd-84ce-a3428576a6fb_thumbcrop.jpg,"5500 Ashley Street, Grosse Pointe, MI 48236, USA",42.415786,-82.917231,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/717771/21771-Moross,/Listing/Details/717771/21771-Moross,"$1,000 ",1000,9/3/2014,21771 Moross,"21771 Moross, Detroit, MI",Content/listingImages/20140820/3e0c9957-38a6-43fa-b991-56d1ef2baa68_thumbcrop.jpg,"21771 Moross Road, Grosse Pointe, MI 48236, USA",42.420605,-82.918198,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/683155/7248-Logan,/Listing/Details/683155/7248-Logan,"$1,000 ",1000,8/28/2014,7248 Logan,"7248 Logan, Detroit, MI",Content/listingImages/20140814/35300d2c-63f2-4912-a2f9-2d5ff8c5fe5c_thumbcrop.jpg,"7248 Logan Street, Detroit, MI 48209, USA",42.308834,-83.119233,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/637781/5525-Cadieux,/Listing/Details/637781/5525-Cadieux,"$4,200 ",4200,8/10/2014,5525 Cadieux,"5525 Cadieux, Detroit, MI",Content/listingImages/20140725/ec289b7b-e1b0-48be-9f4d-de6a61c64b84_thumbcrop.jpg,"5525 Cadieux Road, Detroit, MI 48224, USA",42.409692,-82.932533,9
800,1,3,http://auctions.buildingdetroit.org/Listing/Details/635869/4129-Cadieux,/Listing/Details/635869/4129-Cadieux,"$14,100 ",14100,8/9/2014,4129 Cadieux,"4129 Cadieux, Detroit, MI",Content/listingImages/20140725/f95a6fe5-865f-4b9a-8c91-21a209954283_thumbcrop.jpg,"4129 Cadieux Road, Detroit, MI 48224, USA",42.399362,-82.925708,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/588073/6244-Piedmont,/Listing/Details/588073/6244-Piedmont,"$3,100 ",3100,7/17/2014,6244 Piedmont,"6244 Piedmont, Detroit, MI",Content/listingImages/20140710/2cbec7cb-6e41-445d-80b1-e69f46fa55ad_thumbcrop.jpg,"6244 Piedmont Street, Detroit, MI 48228, USA",42.33538,-83.227381,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/534461/15863-Fairfield,/Listing/Details/534461/15863-Fairfield,"$1,000 ",1000,7/9/2014,15863 Fairfield,"15863 Fairfield, Detroit, MI",Content/listingImages/20140626/1082161a-b159-4303-8cd3-f5a41a9ac303_thumbcrop.jpg,"15863 Fairfield Street, Detroit, MI 48238, USA",42.408722,-83.134712,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/517381/17142-Detroit,/Listing/Details/517381/17142-Detroit,"$1,000 ",1000,7/1/2014,17142 Detroit,"17142 Detroit, Detroit, MI",Content/listingImages/20140625/a848660d-35bb-4793-a89d-f843f4e8c431_thumbcrop.jpg,"17142 Detroit Street, Detroit, MI 48224, USA",42.400815,-82.925198,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/494130/5261-Radnor,/Listing/Details/494130/5261-Radnor,"$1,000 ",1000,6/24/2014,5261 Radnor,"5261 Radnor, Detroit, MI",Content/listingImages/20140612/bbd898f6-9eff-434a-8451-fd5d8d593996_thumbcrop.jpg,"5261 Radnor Street, Detroit, MI 48224, USA",42.412571,-82.920402,9
800,1,2,http://auctions.buildingdetroit.org/Listing/Details/479750/6857-Abington,/Listing/Details/479750/6857-Abington,"$6,600 ",6600,6/20/2014,6857 Abington,"6857 Abington, Detroit, MI",Content/listingImages/20140606/a89eee48-311e-4abf-a739-86519864dc0c_thumbcrop.jpg,"6857 Abington Avenue, Detroit, MI 48228, USA",42.342086,-83.209967,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/947298/16747-Lahser,/Listing/Details/947298/16747-Lahser,"$3,600 ",3600,11/22/2014,16747 Lahser,"16747 Lahser, Detroit, MI",Content/listingImages/20141103/2cee1355-2da0-402e-be9a-41cdaf033147_thumbcrop.jpg,"16747 Lahser Road, Detroit, MI 48219, USA",42.412253,-83.257593,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/915029/9273-Auburn,/Listing/Details/915029/9273-Auburn,"$1,000 ",1000,11/15/2014,9273 Auburn,"9273 Auburn, Detroit, MI",Content/listingImages/20141017/1cf045e9-cedc-4c6e-96d3-04646621b9ba_thumbcrop.jpg,"9273 Auburn Street, Detroit, MI 48228, USA",42.362705,-83.233811,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/840147/6607-Montrose,/Listing/Details/840147/6607-Montrose,"$1,000 ",1000,10/17/2014,6607 Montrose,"6607 Montrose, Detroit, MI",Content/listingImages/20140929/88cce772-2c70-42e7-bad2-54b25f2e3981_thumbcrop.jpg,"6607 Montrose Street, Detroit, MI 48228, USA",42.339676,-83.198765,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/837924/6736-Forrer,/Listing/Details/837924/6736-Forrer,"$4,000 ",4000,10/16/2014,6736 Forrer,"6736 Forrer, Detroit, MI",Content/listingImages/20140929/959029cf-b040-4e4e-b12a-2b6327c87d19_thumbcrop.jpg,"6736 Forrer Street, Detroit, MI 48228, USA",42.340622,-83.199359,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/817906/18900-Biltmore,/Listing/Details/817906/18900-Biltmore,"$1,000 ",1000,10/13/2014,18900 Biltmore,"18900 Biltmore, Detroit, MI",Content/listingImages/20140925/895899c5-10dc-4126-8996-e62a22501578_thumbcrop.jpg,"18900 Biltmore Street, Detroit, MI 48235, USA",42.428536,-83.211212,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/817947/19000-Huntington,/Listing/Details/817947/19000-Huntington,"$1,000 ",1000,10/11/2014,19000 Huntington,"19000 Huntington, Detroit, MI",Content/listingImages/20140925/2fddff19-7b5e-4321-a1f3-b1f15b2df4a6_thumbcrop.jpg,"19000 Huntington Road, Detroit, MI 48219, USA",42.428798,-83.232785,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/817773/20058-Joann,/Listing/Details/817773/20058-Joann,"$1,100 ",1100,10/9/2014,20058 Joann,"20058 Joann, Detroit, MI",Content/listingImages/20140925/e8e7d5cf-411d-4e86-b1a0-013e1836b819_thumbcrop.jpg,"20058 Joann Avenue, Detroit, MI 48205, USA",42.444802,-82.989947,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/817833/18648-Pembroke,/Listing/Details/817833/18648-Pembroke,"$2,800 ",2800,10/7/2014,18648 Pembroke,"18648 Pembroke, Detroit, MI",Content/listingImages/20140925/bbf9f716-c335-47a6-bf5f-762a36bcc7c7_thumbcrop.jpg,"18648 Pembroke Avenue, Detroit, MI 48219, USA",42.437412,-83.226499,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/764427/6218-Artesian,/Listing/Details/764427/6218-Artesian,"$1,500 ",1500,9/24/2014,6218 Artesian,"6218 Artesian, Detroit, MI",Content/listingImages/20140828/31289a45-6514-40ff-a981-637ec6279e81_thumbcrop.jpg,"6218 Artesian Street, Detroit, MI 48228, USA",42.334862,-83.224827,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/712886/2725-S-Deacon,/Listing/Details/712886/2725-S-Deacon,"$1,000 ",1000,9/9/2014,2725 S Deacon,"2725 S Deacon, Detroit, MI",Content/listingImages/20140820/3546f95c-e270-426a-8a0b-0e4efaafc2ae_thumbcrop.jpg,"2725 South Deacon Street, Detroit, MI 48217, USA",42.265916,-83.15475,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/709723/2647-S-Deacon,/Listing/Details/709723/2647-S-Deacon,"$1,000 ",1000,9/6/2014,2647 S Deacon,"2647 S Deacon, Detroit, MI",Content/listingImages/20140820/221afba9-85fd-46b3-930b-eb0e57551aa9_thumbcrop.jpg,"2647 South Deacon Street, Detroit, MI 48217, USA",42.266818,-83.15401,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/717846/5267-Ashley,/Listing/Details/717846/5267-Ashley,"$1,000 ",1000,9/6/2014,5267 Ashley,"5267 Ashley, Detroit, MI",Content/listingImages/20140828/0514bf4a-11ae-4f60-a5c8-d17d4c78ad58_thumbcrop.jpg,"5267 Ashley Street, Grosse Pointe, MI 48236, USA",42.414915,-82.916467,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/617360/6013-Faust,/Listing/Details/617360/6013-Faust,"$4,800 ",4800,7/28/2014,6013 Faust,"6013 Faust, Detroit, MI",Content/listingImages/20140718/9b16e05f-1b1e-4f9f-9d7d-0b369271c6b3_thumbcrop.jpg,"6013 Faust Avenue, Detroit, MI 48228, USA",42.332682,-83.22067,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/617855/6218-Artesian,/Listing/Details/617855/6218-Artesian,"$1,000 ",1000,7/28/2014,6218 Artesian,"6218 Artesian, Detroit, MI",Content/listingImages/20140718/bce576d8-266a-4f0a-96d0-3efb8b477537_thumbcrop.jpg,"6218 Artesian Street, Detroit, MI 48228, USA",42.334862,-83.224827,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/600505/5770-Stahelin,/Listing/Details/600505/5770-Stahelin,"$1,000 ",1000,7/22/2014,5770 Stahelin,"5770 Stahelin, Detroit, MI",Content/listingImages/20140711/6a311c7b-a685-492f-a472-9fbd0a4ba301_thumbcrop.jpg,"5770 Stahelin Avenue, Detroit, MI 48228, USA",42.331458,-83.2235,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/589133/6234-Westwood,/Listing/Details/589133/6234-Westwood,"$5,600 ",5600,7/21/2014,6234 Westwood,"6234 Westwood, Detroit, MI",Content/listingImages/20140710/8798c85f-be00-4dde-af76-977fecd41ad1_thumbcrop.jpg,"6234 Westwood Street, Detroit, MI 48228, USA",42.335122,-83.229744,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/598473/6013-Faust,/Listing/Details/598473/6013-Faust,"$1,000 ",1000,7/15/2014,6013 Faust,"6013 Faust, Detroit, MI",Content/listingImages/20140715/daeaaf75-26bf-482d-932f-3837d2543a54_thumbcrop.jpg,"6013 Faust Avenue, Detroit, MI 48228, USA",42.332682,-83.22067,9
700,1,3,http://auctions.buildingdetroit.org/Listing/Details/583025/6218-Artesian,/Listing/Details/583025/6218-Artesian,"$1,000 ",1000,7/15/2014,6218 Artesian,"6218 Artesian, Detroit, MI",Content/listingImages/20140710/66d755ed-6b90-47d3-b338-d85847b0ff91_thumbcrop.jpg,"6218 Artesian Street, Detroit, MI 48228, USA",42.334862,-83.224827,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/593168/16124-Westbrook,/Listing/Details/593168/16124-Westbrook,"$5,100 ",5100,7/13/2014,16124 Westbrook,"16124 Westbrook, Detroit, MI",Content/listingImages/20140710/cb278fd9-90d7-4fe8-8a86-6cebbe3471d4_thumbcrop.jpg,"16124 Westbrook Street, Detroit, MI 48219, USA",42.408167,-83.250307,9
700,1,2,http://auctions.buildingdetroit.org/Listing/Details/519618/17202-Detroit,/Listing/Details/519618/17202-Detroit,"$2,400 ",2400,7/2/2014,17202 Detroit,"17202 Detroit, Detroit, MI",Content/listingImages/20140625/818c76a6-4559-4672-bd6f-cbc8df187d4a_thumbcrop.jpg,"17202 Detroit Street, Detroit, MI 48224, USA",42.401174,-82.924198,9
600,1.1,2,http://auctions.buildingdetroit.org/Listing/Details/711434/5241-Ashley,/Listing/Details/711434/5241-Ashley,"$3,200 ",3200,9/7/2014,5241 Ashley,"5241 Ashley, Detroit, MI",Content/listingImages/20140820/6ffb2704-f653-45e9-a24a-0554c2a2974f_thumbcrop.jpg,"5241 Ashley Street, Grosse Pointe, MI 48236, USA",42.414738,-82.916027,9
600,1.1,2,http://auctions.buildingdetroit.org/Listing/Details/599169/6008-Auburn,/Listing/Details/599169/6008-Auburn,"$4,600 ",4600,7/16/2014,6008 Auburn,"6008 Auburn, Detroit, MI",Content/listingImages/20140711/8b7e8b87-166b-49e4-b7d0-f94c4c020505_thumbcrop.jpg,"6008 Auburn Street, Detroit, MI 48228, USA",42.332546,-83.232076,9
600,1,3,http://auctions.buildingdetroit.org/Listing/Details/915089/6014-Grandville,/Listing/Details/915089/6014-Grandville,"$4,600 ",4600,11/12/2014,6014 Grandville,"6014 Grandville, Detroit, MI",Content/listingImages/20141017/d17bcf27-07a8-4a7b-8f2b-972c5eb25e09_thumbcrop.jpg,"6014 Grandville Avenue, Detroit, MI 48228, USA",42.332676,-83.22847,9
500,1,1,http://auctions.buildingdetroit.org/Listing/Details/740005/20499-Grandview,/Listing/Details/740005/20499-Grandview,"$1,000 ",1000,9/20/2014,20499 Grandview,"20499 Grandview, Detroit, MI",Content/listingImages/20140902/66bdbee8-6b3b-43cf-8860-8911d5e78b16_thumbcrop.jpg,"20499 Grandview Street, Detroit, MI 48219, USA",42.441027,-83.285563,9
500,1,3,http://auctions.buildingdetroit.org/Listing/Details/712189/5008-Ashley,/Listing/Details/712189/5008-Ashley,"$5,400 ",5400,9/8/2014,5008 Ashley,"5008 Ashley, Detroit, MI",Content/listingImages/20140828/3f61872b-a685-4115-ac44-cac605a46eca_thumbcrop.jpg,"5008 Ashley Street, Grosse Pointe, MI 48236, USA",42.41432,-82.913566,9
